Country code,Country name,Series code,Series name,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
GHA,Ghana,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,394.290636188292,387.538025598478,386.3910540934,386.134730049646,388.955853132908,391.031944594578,386.683918966982,389.84075405841,390.489620212627,385.464789707776,378.546280239535,384.4854657291,378.35850948989,356.166436519593,342.667686717311,325.743920583832,338.801964932596,320.632230190908,294.596252445009,274.989757703766,..,..
GIB,Gibraltar,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GIN,Guinea,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GMB,"Gambia, The",EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,56.8910563876742,..,..,..,..,..,..,..,..,..,..,..,..,..,61.4339757189413,61.9795641961296,64.4502093735624,71.4922056459343,..,..,..,..
GNB,Guinea-Bissau,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,60.7774308424617,..,..,..,..,..,..,..,..,..,..,..,..,..,64.5066338300035,62.5662068497908,63.3698475587857,64.8149208171602,..,..,..,..
GNQ,Equatorial Guinea,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.4563097873235,82.8245224056456,98.4279961635042,94.853833081896,..,..,..,..
GRC,Greece,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,120.73755054156,118.068245477558,120.137562063256,120.551175342033,121.480125206473,120.035710071161,121.022769583385,121.396927521485,123.670245547768,120.055285624304,121.008074224254,120.067668441764,117.388972449308,114.011622877261,111.363339236049,110.861186505235,105.328933364347,100.986407872705,100.636826567247,99.4231633116497,95.5073035496417,..
GRD,Grenada,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,87.0282237738728,..,..,..,..,..,..,..,..,..,..,..,..,..,101.299686099226,96.5235350368907,100.91392843659,96.5366343295488,..,..,..,..
GRL,Greenland,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GTM,Guatemala,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,149.180026229648,150.359245783176,149.850111732501,143.345229460998,145.045244734687,146.073675937058,146.9457383766,148.143144899656,151.165765005921,160.409698491595,159.375928556638,159.018703490421,154.790137036284,152.034768825114,154.553125438538,157.487344520767,151.178597573532,148.289776297595,137.275931769921,163.806658558871,..,..
GUM,Guam,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GUY,Guyana,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,337.054680621305,..,..,..,..,..,..,..,..,..,..,..,..,..,248.120356701115,261.526135874279,251.278222811427,260.770817933834,..,..,..,..
HIC,High income,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,189.814853195078,190.426929489219,188.946955807735,189.350429434773,186.845200964306,185.410967659823,185.42702765938,180.58967624043,176.980437778202,174.20152925173,171.270565580488,169.122972380933,167.771942051436,166.369070348489,164.817352537474,161.34083515376,156.654685370487,153.186587164199,150.656987977858,148.943522609534,146.988760553453,..
HKG,"Hong Kong SAR, China",EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,64.0461670441247,62.2124598223409,70.4130128318938,64.7471973637241,62.957518137165,61.0947204780704,57.662974071004,52.0387366371257,72.5513390144433,86.2623094430282,67.4598673656144,70.9001252816133,64.9445608559675,65.0210438924878,56.421982809022,52.0973819974061,51.239138100074,51.8052752128162,49.9330175137235,54.2013601084034,..,..
HND,Honduras,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,183.096839355955,178.882592962367,176.628328596285,169.937024705166,178.740422752679,182.614593227471,176.987911221415,184.137138097798,192.125798208495,172.17004884586,166.492198007287,174.799858779252,176.591679010252,182.2575084454,181.2628416535,177.301797322461,164.200214048702,182.000820208262,173.259937034695,169.226197645084,..,..
HRV,Croatia,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,140.587989258112,144.390625571372,150.526033214118,168.649180722971,158.20385802425,151.982334132389,147.275828259984,148.974767393995,150.837471764956,150.829788353301,142.146531997624,139.908509468079,138.37814020853,140.364469186606,135.131435004821,130.635263014621,125.039342913762,124.109252126405,118.309708881763,120.560659172138,..,..
HTI,Haiti,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,155.549696151917,170.58841061261,174.303148164838,181.837312798954,195.034572768621,214.983397978078,220.559488391095,216.006526672835,213.10138983991,204.505761514558,211.148652831385,237.98950507891,227.762857407945,243.498051155334,270.226421738566,270.775720072996,274.776619282556,272.103150121207,247.483370484448,..,..
HUN,Hungary,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,224.919799447462,243.467046242419,230.568617061868,237.733534032711,223.875040086449,228.897474066373,232.030829402469,218.223791856607,205.033778027979,195.286610264829,180.244509543921,177.247050546734,169.837775807082,166.23930121915,158.907399407054,161.278342118317,158.598466894345,153.917150248347,151.109238226005,152.163261969407,153.922776614912,..
IDN,Indonesia,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,273.685958564366,263.078971773833,255.502023773669,261.435146589458,244.430565665531,249.659733981351,240.821366095086,237.260119481958,266.851296499946,286.576996934419,278.147855927859,275.800743638936,274.640569870182,262.67199514584,267.685803046792,257.220162667831,252.349847783184,238.022537955153,228.682481675057,230.300705937289,..,..
IMY,Isle of Man,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IND,India,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,299.805371568067,308.585808396461,304.218617537852,297.01622640808,289.282703536053,283.874335945985,272.441450400986,272.074544855048,262.453144454204,259.496724643519,254.378784618441,245.620705245812,243.32961521357,230.172804218954,225.229446015255,213.686293171305,205.403807490015,197.488866846228,195.293835887226,195.422174773121,..,..
IRL,Ireland,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,161.657950521535,159.039721448186,151.88589686572,150.803436159678,149.631709839991,137.241099831324,135.92603684707,127.775043160033,125.569289468062,118.345425543898,111.178286197725,111.016225260735,104.707980099805,98.9559284197714,96.128865951541,89.8545967870751,87.0099966146107,84.1369355537693,86.4362350712424,89.9971471778695,94.7393125296043,..
IRN,"Iran, Islamic Rep.",EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,199.466126270953,194.32633323867,190.241159539815,208.855125565924,231.090962133293,232.496264728701,219.941483343347,211.377046144814,236.123895201492,283.299483229614,263.65207768449,271.342306681534,259.673733761186,249.874681884312,259.895697955935,273.597080361916,268.293686294039,266.099795834861,275.321770608529,282.090268226988,..,..
IRQ,Iraq,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,356.359461115278,270.189978977205,210.407073156158,226.189785000944,266.869766516379,299.997697784,559.949654926262,403.149017465846,406.932543824297,397.995954679432,371.753244064869,352.914083274921,317.055131129976,..,..
ISL,Iceland,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,319.735817331196,314.640800284867,323.038270487303,341.725298397509,330.331976555128,340.356683300967,344.10276893328,333.62978830142,333.318419465787,367.598486180907,369.03008743856,370.969261695664,375.756543487837,365.653713094583,349.328461479358,335.866230854212,383.68359766191,426.183216614128,451.029822759305,482.066936715122,511.985281134135,..
ISR,Israel,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,137.85233611215,128.421771913153,139.725006672841,138.779674391927,138.425783663733,136.094828832799,132.494946230917,135.812831195726,133.472219737215,125.731804351224,125.221446004439,131.501773294016,132.705399225391,135.184881513979,127.659946805011,124.835876610312,122.027129984496,119.014266545649,118.602996037868,113.656554379123,110.425132893303,..
ITA,Italy,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,108.681640595919,109.675342594011,108.153307551049,108.551452473308,104.922501299599,110.782980350113,109.485944995481,109.000861951271,110.505105410329,110.588413511679,108.678812723331,107.124063330436,106.797138212155,111.16879171002,111.058416772827,111.476098036489,108.198385019059,104.858411662204,104.465985295965,103.059051089372,105.165090741416,..
JAM,Jamaica,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,196.729688404353,188.272054368435,194.628594640803,178.547296179501,179.592633669192,186.726849003476,197.009688656101,199.277775727635,212.043388847992,215.865525538399,226.768242612058,224.452461132781,208.395676544129,206.382877570738,205.680185396717,202.468076179972,220.479344893197,242.182160978403,216.668554392191,169.276848985013,..,..
JOR,Jordan,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,312.274470919052,316.935488237542,300.037590286347,284.517072866705,290.605749755225,291.837713010153,293.387734484722,290.140913777038,291.266650644689,280.834775072033,282.046866983251,265.254960302684,263.397687662454,258.512747635796,286.291470432836,284.324010024113,270.40123555523,262.183206886754,238.90843283965,246.340838634201,..,..
JPN,Japan,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,136.101108598609,133.147409196308,135.167357939088,135.843267084215,142.255254485585,143.372286922749,142.734140130167,142.031585471867,142.398075892811,145.17412532071,142.956144622652,140.446794823996,139.96938120563,136.891135219592,137.513844748679,134.401185274725,131.528368506334,127.353504533232,123.947255359661,125.976024560062,125.654113776337,..
KAZ,Kazakhstan,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,627.699721518277,722.342374663899,803.003884414913,735.969847353114,746.921065572285,730.440067118993,631.714670080066,540.253972845183,549.476694605838,488.772317771202,442.244220258082,377.341465389955,395.139701672179,391.777907344911,420.229741470894,385.073258956012,420.920208501542,416.121247785685,421.992319964671,396.459661277379,..,..
KEN,Kenya,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,328.334530634799,329.581782125602,340.458456101204,343.868299260231,342.765042639179,346.057040445433,341.17294748029,342.621269955019,342.300751063802,340.727876801862,348.475927847692,339.275296175221,346.303240450655,348.044684679494,348.175384520062,340.834197152748,334.615827735502,318.222402972163,321.601101321551,329.418736499337,..,..
KGZ,Kyrgyz Republic,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,675.578360692865,664.70575141289,566.287726907905,520.652281010895,470.366366399054,424.352070638867,458.280303226246,392.149191294606,408.817218377923,344.635501125972,325.465227431698,283.75645377595,321.065470671105,323.176494842875,307.554775931854,299.141583688715,294.067233108664,296.906898433685,253.763198403734,271.417875117102,..,..
KHM,Cambodia,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,372.415700121352,364.507295567852,360.980684158626,360.37810362942,328.184849186624,308.650191715643,299.06107715208,289.146552002406,275.391222059383,259.932048208842,236.121739229899,221.130966593573,207.542295605248,197.91938234271,201.288709753636,..,..
KIR,Kiribati,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,50.9405668219055,..,..,..,..,..,..,..,..,..,..,..,..,..,37.251262151533,37.1398293215721,45.5595215253704,49.9121939296163,..,..,..,..
KNA,St. Kitts and Nevis,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,60.3941802981611,..,..,..,..,..,..,..,..,..,..,..,..,..,127.089920856926,125.086956962196,118.559091716498,122.087643219792,..,..,..,..
KOR,"Korea, Rep.",EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,190.766684198139,187.227930139122,196.246038169709,207.398787755986,202.898017497192,203.673347477588,206.816247617834,215.155674965738,210.897991041777,213.018670657794,213.605338942026,208.59550432218,202.450574350367,200.946140636253,197.350441002849,191.569418572553,185.103219668424,183.223330426772,182.976758235433,184.187520180616,186.622441858833,..
KSV,Kosovo,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
KWT,Kuwait,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,..,199.73789321003,207.532742314192,224.452351179118,219.519075599388,214.651287571567,211.611752099835,233.059653121873,254.638059475914,252.60361666812,267.603284433293,267.213295092452,242.793554591084,235.022297445848,239.022666812738,221.884136824127,217.607460221165,..,..,..,..
LAC,Latin America & Caribbean,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,145.384928544353,143.84470174722,143.679328844921,139.641413529959,141.04709437959,140.769840291899,142.239509726881,140.140715305069,141.589407046226,142.872506695647,138.025381753326,137.168599663936,138.922721209694,138.191806467327,137.748114287564,138.620755757692,135.973565705823,131.402548820633,130.671990724194,130.598615739512,..,..
LAO,Lao PDR,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LBN,Lebanon,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,115.634432608161,103.559895476359,100.438643207465,134.477910749308,136.398115957331,146.763674858917,147.238616743683,170.156790772876,161.398363082516,169.613175612352,152.066424735811,156.72757789206,150.498528488347,145.760143421596,136.74366052633,129.004703086162,121.815902523728,99.8009502387053,117.82845210715,133.162386463281,..,..
LBR,Liberia,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LBY,Libya,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,245.419323745558,251.010813262581,268.831656174471,270.891903306301,245.685344007522,247.947806797401,217.110590725586,205.898653657033,196.340401412435,204.020756654574,212.107402954388,..,..
LCA,St. Lucia,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,58.4833592290807,..,..,..,..,..,..,..,..,..,..,..,..,..,87.499919198291,85.9584046617028,78.5418362613321,82.7012915566431,..,..,..,..
LIC,Low income,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,365.495305008134,362.779713741619,369.798872035267,364.262962404251,360.268365240468,361.256603871507,355.054543433421,348.851924483357,348.379039647865,342.641866741903,345.033702891008,341.31292896629,340.247537376741,338.380917276382,325.64827532055,317.149285517667,308.84648773051,315.397586112084,308.075951270788,303.939916270959,..,..
LIE,Liechtenstein,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LKA,Sri Lanka,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,159.763855408203,155.049200644431,152.39092275016,150.290617292586,136.670116477489,132.488248457021,144.183785940587,140.422874143996,136.343682755312,139.597945344943,145.039430611964,142.415320767135,139.519097905834,139.462487199335,134.027388185997,129.061751652976,120.978515022503,115.498312019188,105.620456565363,105.505414628486,..,..
LMC,Lower middle income,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,337.144951623363,341.707329361565,328.112992309809,322.220622034733,310.447441857157,307.379364659342,295.879433609399,293.203718202384,289.717656730976,289.743503190276,282.307998364599,275.983010608261,275.266686060592,267.847943683217,259.840655392637,249.217628134143,238.724052846811,228.296019777678,223.485381343711,217.947658278532,..,..
LMY,Low & middle income,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,333.663119014687,330.081737947774,321.659493397228,314.675159018579,303.49928795089,301.111169910811,293.14355136578,281.591692174654,276.824967696145,273.664029570183,262.73507661032,255.886081897263,254.297186973879,254.586716173141,254.489888868929,247.986340518557,241.252443189378,230.664208035293,228.363835522046,226.131398604313,..,..
LSO,Lesotho,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.6193289843654,13.3673583907168,7.34914022054685,7.0358334706276,..,..,..,..
LTU,Lithuania,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,348.269621093315,387.078623349643,319.311919996214,313.977954924854,311.137567001238,326.067475700953,336.008726940165,296.100730713421,288.566172093497,247.429369736449,213.912953316926,228.527267860626,229.163682396134,216.502881976214,203.853395209965,177.415633796654,162.005254384908,160.972897206969,155.145795100635,166.29929610898,..,..
